"mean","variance","variance.expected","variance.standardized","gene"
0.00298740096116379,0.00349847879681648,0.00407732664931481,0.858032504558934,"SLCO1C1"
0.00298740096116379,0.00349847879681648,0.00407732664931481,0.858032504558934,"CAMK2A"
0.0231198856994415,0.0309021382626006,0.0360153413068716,0.858027083494682,"FAM161A"
0.0971554747369788,0.136051923213397,0.158564246103469,0.858023965406539,"G6PC3"
0.107286660605273,0.151127723868544,0.176141249994189,0.857991662222956,"BLZF1"
0.107286660605273,0.151127723868544,0.176141249994189,0.857991662222956,"ARL16"
0.157552928951812,0.235371303868725,0.274346970082429,0.857932944541027,"EIF2AK4"
0.0244187556825562,0.0326590379230554,0.0380681771304816,0.857909161531792,"CEP112"
0.472009351863878,1.10817329375509,1.29171667103284,0.857907402301313,"TM9SF3"
0.375633199116768,0.767169237224528,0.894316377514474,0.85782756137895,"TMEM131L"
0.067021691128718,0.0921559895268353,0.10745374830491,0.857634014453677,"TRMT10C"
0.203922587349006,0.327077362673693,0.381384581604049,0.857605101124043,"TMEM181"
0.290946876217691,0.527186151893017,0.614724204369414,0.857597843302448,"NAPRT"
0.0500064943499156,0.0685564431898264,0.0799402942248722,0.857595582485305,"ALG14"
0.031562540589687,0.042521473452417,0.0495859372864625,0.857530900480238,"CDKL5"
0.171580724769451,0.262710036708183,0.306362724249492,0.85751305858685,"SAP30BP"
0.0559812962722432,0.0767565681094646,0.089514424754057,0.857477086183097,"ENTPD5"
0.167034679828549,0.253727383962134,0.295904070062142,0.857465001778598,"MOB2"
0.124042083387453,0.176219772715638,0.205529965449167,0.857392119589599,"ZNF251"
0.301597610079231,0.554649304935817,0.64690792522013,0.857385237237723,"SNX6"
0.217560722171711,0.356272511088901,0.415574432831218,0.857301323042647,"CLDND1"
0.0596181322249643,0.0817920599257915,0.0954129765501893,0.85724251441592,"ZSWIM4"
0.116768411482011,0.165240997412013,0.192761520179863,0.857230204751584,"SPRYD3"
0.14677230809196,0.214620328897906,0.250378286319705,0.857184271258494,"MBP"
0.0211715807247695,0.0282604614629596,0.0329693264678574,0.857174364496387,"ARVCF"
0.14235615014937,0.206284445237244,0.240679791621351,0.857090841934002,"KRAS"
0.0954669437589297,0.133389425349075,0.155648330859197,0.856992327593558,"DBF4"
0.211456033251072,0.342913688992885,0.400166855064711,0.856926766054732,"QTRT1"
0.00610468892063904,0.00762705632901143,0.0089005085369047,0.856923657495178,"OR10W1"
0.00610468892063904,0.00762705632901143,0.0089005085369047,0.856923657495178,"PAK6"
0.00610468892063904,0.00762705632901143,0.0089005085369047,0.856923657495178,"CFAP45"
0.00610468892063904,0.00762705632901143,0.0089005085369047,0.856923657495178,"FIGN"
0.0533835563060138,0.073143590329726,0.0853686675609241,0.856796672825265,"ZNF438"
0.371217041174178,0.752541140078486,0.878377567518421,0.856739934974126,"CASP4"
0.208858293284842,0.337250696856062,0.39365576825346,0.85671473417587,"UNC93B1"
0.0770229899987011,0.106173729141435,0.123935980852954,0.856682041895534,"PBDC1"
0.0904013508247824,0.125887329153799,0.146951036415814,0.856661730493597,"BLOC1S3"
0.0413040654630472,0.0562308790832359,0.065643492643281,0.856610104352689,"ALKBH2"
0.0779321989868814,0.107461766771612,0.125454858095382,0.856577165707772,"BCKDK"
0.0597480192232758,0.081906457671771,0.0956252567225903,0.856535819918184,"SLC30A4"
0.0245486426808676,0.0327825807395839,0.0382749389645576,0.856502495534751,"PTPN21"
0.0948175087673724,0.132343883943857,0.154529966819438,0.856428605194071,"SLC39A3"
0.0766333290037667,0.105584091437748,0.123287502144563,0.856405471772333,"EID3"
0.0518249123262761,0.0709693244975076,0.0828770925839746,0.856320151742757,"SH3RF3"
0.926224184959086,3.87842236127039,4.52919563086749,0.856315928337853,"CYTIP"
0.0101311858682946,0.013147540595255,0.0153546944804174,0.856255434585343,"P2RY12"
0.00948175087673724,0.012250952479345,0.0143077993504276,0.856242960870075,"TMPRSS5"
0.269385634497987,0.473018211749955,0.552441258275759,0.856232594260455,"RUFY3"
0.106637225613716,0.149837728990793,0.175012518678012,0.856154348972406,"ACTR2"
0.291726198207559,0.52829084941879,0.617053585524767,0.856150684173571,"TRAPPC3"
0.113391349525912,0.160042784082084,0.186942792459964,0.85610566727977,"FBXL8"
0.167554227821795,0.254332949611569,0.297104040129511,0.856040023894347,"MAP4K5"
0.244577217820496,0.41523267067343,0.485063742234846,0.856037329775063,"METTL26"
0.326535913755033,0.621081932036867,0.725533636391696,0.856034649373004,"ATP8B2"
0.00883231588517989,0.0113535207222406,0.0132633433190662,0.856007452202475,"HTR7"
